game_id,away_starter,home_starter,season,home_team,away_team,away_sp_era_actual,away_sp_fip_actual,away_sp_war_actual,away_sp_whip_actual,away_sp_gs
20140409SKOB0,채병용,ID_61240,2014,두산,SSG,6.37,6.41,1.48,1.54,24.0
20140409LGLT0,우규민,ID_77199,2014,롯데,LG,4.04,4.36,3.97,1.33,28.0
20140410HHNC0,클레이,ID_63938,2014,NC,한화,8.33,7.55,-0.13,2.17,10.0
20140410HTWO0,홀튼,ID_62322,2014,Heroes,KIA,4.8,5.66,1.98,1.54,17.0
20140410SKOB0,김광현,ID_73211,2014,두산,SSG,3.42,4.35,5.84,1.49,28.0
20140410LGLT0,리오단,ID_99563,2014,롯데,LG,3.96,4.88,4.31,1.27,28.0
20140411WOHH0,강윤구,ID_63791,2014,한화,Heroes,7.71,9.36,-0.54,2.19,6.0
20140411NCLG0,노건우,ID_78232,2014,LG,NC,4.47,5.74,1.13,1.49,6.0
20140411SKSS0,울프,ID_70425,2014,삼성,SSG,4.85,5.65,2.23,1.35,13.0
20140411LTHT0,유먼,ID_73801,2014,KIA,롯데,5.93,5.79,2.07,1.7,28.0
20140412WOHH0,나이트,ID_60768,2014,한화,Heroes,5.52,7.09,0.31,1.98,6.0
20140412NCLG0,이재학,ID_64136,2014,LG,NC,4.21,4.89,4.27,1.41,28.0
20140412SKSS0,레이예스,ID_77446,2014,삼성,SSG,6.55,6.09,0.36,1.8,13.0
20140412LTHT0,송승준,ID_77637,2014,KIA,롯데,6.05,5.34,1.56,1.71,23.0
20140413WOHH0,하영민,ID_61715,2014,한화,Heroes,7.22,5.64,0.21,1.8,13.0
20140413NCLG0,찰리,ID_63111,2014,LG,NC,3.81,5.0,3.59,1.45,28.0
20140413SKSS0,윤희상,ID_74454,2014,삼성,SSG,5.08,4.29,0.58,1.59,7.0
20140413LTHT0,장원준,ID_62611,2014,KIA,롯데,4.59,5.08,4.12,1.46,27.0
20140415WOLG0,문성현,ID_73117,2014,LG,Heroes,5.91,6.36,1.31,1.69,17.0
20140415NCLT0,웨버,ID_77199,2014,롯데,NC,4.58,4.95,2.57,1.47,23.0
20140415OBSS0,유희관,ID_63432,2014,삼성,두산,4.42,5.12,3.48,1.43,30.0
20140415HHHT0,앨버스,ID_61666,2014,KIA,한화,5.89,4.8,2.15,1.59,28.0
20140416WOLG0,밴헤켄,ID_64157,2014,LG,Heroes,3.51,3.38,6.55,1.32,31.0
20140416NCLT0,해커,ID_99563,2014,롯데,NC,4.01,4.96,4.83,1.34,29.0
20140416OBSS0,니퍼트,ID_76355,2014,삼성,두산,3.81,4.11,4.57,1.3,28.0
20140416HHHT0,클레이,ID_64658,2014,KIA,한화,8.33,7.55,-0.13,2.17,10.0
20140418LGHH0,티포드,ID_63791,2014,한화,LG,5.24,4.91,1.42,1.57,19.0
20140418SSNC0,배영수,ID_60263,2014,NC,삼성,5.45,4.42,1.97,1.57,24.0
20140418LTOB0,유먼,ID_64230,2014,두산,롯데,5.93,5.79,2.07,1.7,28.0
20140418HTSK0,양현종,ID_77829,2014,SSG,KIA,4.25,4.13,4.98,1.39,29.0
20140419LGHH0,류제국,ID_61715,2014,한화,LG,5.18,4.6,1.43,1.38,27.0
20140419SSNC0,윤성환,ID_62929,2014,NC,삼성,4.39,4.24,4.15,1.37,28.0
20140419LTOB0,송승준,ID_73211,2014,두산,롯데,6.05,5.34,1.56,1.71,23.0
20140419HTSK0,송은범,ID_74838,2014,SSG,KIA,7.32,5.9,-0.22,2.0,11.0
20140420LGHH0,우규민,ID_64737,2014,한화,LG,4.04,4.36,3.97,1.33,28.0
20140420SSNC0,마틴,ID_64956,2014,NC,삼성,4.78,4.46,3.46,1.4,22.0
20140420LTOB0,옥스프링,ID_79229,2014,두산,롯데,4.2,4.93,5.57,1.34,31.0
20140420HTSK0,한승혁,ID_63857,2014,SSG,KIA,7.21,5.66,0.08,1.88,6.0
20140422LTWO0,장원준,ID_62322,2014,Heroes,롯데,4.59,5.08,4.12,1.46,27.0
20140422OBHH0,니퍼트,ID_64761,2014,한화,두산,3.81,4.11,4.57,1.3,28.0
20140422NCSK0,해커,ID_71845,2014,SSG,NC,4.01,4.96,4.83,1.34,29.0
20140422LGSS0,리오단,ID_76355,2014,삼성,LG,3.96,4.88,4.31,1.27,28.0
20140423LTWO0,유먼,ID_79430,2014,Heroes,롯데,5.93,5.79,2.07,1.7,28.0
20140423OBHH0,볼스테드,ID_63791,2014,한화,두산,6.21,6.0,-0.05,1.76,17.0
20140423NCSK0,이재학,ID_77829,2014,SSG,NC,4.21,4.89,4.27,1.41,28.0
20140423LGSS0,임지섭,ID_77446,2014,삼성,LG,6.75,7.51,-0.01,2.18,3.0
20140424LTWO0,송승준,ID_64350,2014,Heroes,롯데,6.05,5.34,1.56,1.71,23.0
20140424OBHH0,홍상삼,ID_61715,2014,한화,두산,8.57,7.74,-0.21,2.19,3.0
20140424NCSK0,이민호,ID_79825,2014,SSG,NC,5.01,6.37,0.76,1.49,6.0
20140424LGSS0,티포드,ID_70425,2014,삼성,LG,5.24,4.91,1.42,1.57,19.0
20140425OBNC0,노경은,ID_63939,2014,NC,두산,9.03,6.07,-1.61,1.97,19.0
20140425SSWO0,윤성환,ID_60336,2014,Heroes,삼성,4.39,4.24,4.15,1.37,28.0
20140425HTLG0,양현종,ID_63111,2014,LG,KIA,4.25,4.13,4.98,1.39,29.0
20140425SKLT0,윤희상,ID_99563,2014,롯데,SSG,5.08,4.29,0.58,1.59,7.0
20140426OBNC0,유희관,ID_64956,2014,NC,두산,4.42,5.12,3.48,1.43,30.0
20140426SSWO0,마틴,ID_75258,2014,Heroes,삼성,4.78,4.46,3.46,1.4,22.0
20140426HTLG0,홀튼,ID_73117,2014,LG,KIA,4.8,5.66,1.98,1.54,17.0
20140426SKLT0,레이예스,ID_77199,2014,롯데,SSG,6.55,6.09,0.36,1.8,13.0
20140427OBNC0,니퍼트,ID_63938,2014,NC,두산,3.81,4.11,4.57,1.3,28.0
20140427SSWO0,장원삼,ID_62322,2014,Heroes,삼성,4.11,5.52,2.81,1.44,24.0
20140427HTLG0,임준섭,ID_64157,2014,LG,KIA,6.06,6.3,1.79,1.71,24.0
20140427SKLT0,채병용,ID_74513,2014,롯데,SSG,6.37,6.41,1.48,1.54,24.0
20140429LGNC0,임지섭,ID_60263,2014,NC,LG,6.75,7.51,-0.01,2.18,3.0
20140429WOOB0,나이트,ID_64230,2014,두산,Heroes,5.52,7.09,0.31,1.98,6.0
20140429SKHT0,김광현,ID_61666,2014,KIA,SSG,3.42,4.35,5.84,1.49,28.0
20140430LGNC0,티포드,ID_63939,2014,NC,LG,5.24,4.91,1.42,1.57,19.0
20140430LTHH0,유먼,ID_64761,2014,한화,롯데,5.93,5.79,2.07,1.7,28.0
20140430WOOB0,하영민,ID_78247,2014,두산,Heroes,7.22,5.64,0.21,1.8,13.0
20140430SKHT0,여건욱,ID_73801,2014,KIA,SSG,6.2,6.35,0.61,1.56,7.0
20140501LGNC0,신재웅,ID_64956,2014,NC,LG,3.8,5.12,1.3,1.38,2.0
20140501LTHH0,옥스프링,ID_61715,2014,한화,롯데,4.2,4.93,5.57,1.34,31.0
20140501WOOB0,문성현,ID_73211,2014,두산,Heroes,5.91,6.36,1.31,1.69,17.0
20140501SKHT0,레이예스,ID_77637,2014,KIA,SSG,6.55,6.09,0.36,1.8,13.0
20140503OBLG0,유희관,ID_63111,2014,LG,두산,4.42,5.12,3.48,1.43,30.0
20140503LTSK0,송승준,ID_71845,2014,SSG,롯데,6.05,5.34,1.56,1.71,23.0
20140503NCSS0,해커,ID_70425,2014,삼성,NC,4.01,4.96,4.83,1.34,29.0
20140503WOHT0,금민철,ID_64658,2014,KIA,Heroes,6.05,6.71,0.19,1.94,11.0
20140504OBLG0,니퍼트,ID_73117,2014,LG,두산,3.81,4.11,4.57,1.3,28.0
20140504LTSK0,장원준,ID_78819,2014,SSG,롯데,4.59,5.08,4.12,1.46,27.0
20140504NCSS0,이민호,ID_64430,2014,삼성,NC,5.01,6.37,0.76,1.49,6.0
20140504WOHT0,밴헤켄,ID_62611,2014,KIA,Heroes,3.51,3.38,6.55,1.32,31.0
20140505OBLG0,볼스테드,ID_64157,2014,LG,두산,6.21,6.0,-0.05,1.76,17.0
20140505LTSK0,김사율,ID_77829,2014,SSG,롯데,5.79,5.22,0.66,1.58,7.0
20140505NCSS0,이재학,ID_76355,2014,삼성,NC,4.21,4.89,4.27,1.41,28.0
20140505WOHT0,오주원,ID_61666,2014,KIA,Heroes,6.45,6.97,0.46,1.78,14.0
20140506NCWO0,찰리,ID_79430,2014,Heroes,NC,3.81,5.0,3.59,1.45,28.0
20140506HHLG0,앨버스,ID_64136,2014,LG,한화,5.89,4.8,2.15,1.59,28.0
20140506SSSK0,윤성환,ID_63857,2014,SSG,삼성,4.39,4.24,4.15,1.37,28.0
20140506OBLT0,홍상삼,ID_62597,2014,롯데,두산,8.57,7.74,-0.21,2.19,3.0
20140507NCWO0,웨버,ID_60336,2014,Heroes,NC,4.58,4.95,2.57,1.47,23.0
20140507HHLG0,유창식,ID_75138,2014,LG,한화,4.14,5.61,1.84,1.88,18.0
20140507SSSK0,백정현,ID_74838,2014,SSG,삼성,5.24,4.02,0.65,1.47,5.0
20140507OBLT0,노경은,ID_77199,2014,롯데,두산,9.03,6.07,-1.61,1.97,19.0
20140508NCWO0,해커,ID_64350,2014,Heroes,NC,4.01,4.96,4.83,1.34,29.0
20140508HHLG0,송창현,ID_61891,2014,LG,한화,6.69,7.38,-0.01,2.07,17.0
20140508SSSK0,밴덴헐크,ID_71845,2014,SSG,삼성,3.18,3.49,6.08,1.11,25.0
20140508OBLT0,정대현,ID_77591,2014,롯데,두산,7.9,6.15,-0.39,1.98,5.0
20140509HTHH0,양현종,ID_60768,2014,한화,KIA,4.25,4.13,4.98,1.39,29.0
20140509LGWO0,류제국,ID_75258,2014,Heroes,LG,5.18,4.6,1.43,1.38,27.0
20140509LTNC0,장원준,ID_62929,2014,NC,롯데,4.59,5.08,4.12,1.46,27.0
20140509SSOB0,배영수,ID_79229,2014,두산,삼성,5.45,4.42,1.97,1.57,24.0
20140510HTHH0,홀튼,ID_75730,2014,한화,KIA,4.8,5.66,1.98,1.54,17.0
20140510LGWO0,우규민,ID_62322,2014,Heroes,LG,4.04,4.36,3.97,1.33,28.0
20140510LTNC0,김사율,ID_60263,2014,NC,롯데,5.79,5.22,0.66,1.58,7.0
20140510SSOB0,마틴,ID_61240,2014,두산,삼성,4.78,4.46,3.46,1.4,22.0
20140511HTHH0,송은범,ID_64737,2014,한화,KIA,7.32,5.9,-0.22,2.0,11.0
20140511LGWO0,리오단,ID_74359,2014,Heroes,LG,3.96,4.88,4.31,1.27,28.0
20140511LTNC0,배장호,ID_63939,2014,NC,롯데,4.82,5.98,0.25,1.5,2.0
20140511SSOB0,장원삼,ID_64230,2014,두산,삼성,4.11,5.52,2.81,1.44,24.0
20140513HTNC0,임준섭,ID_64956,2014,NC,KIA,6.06,6.3,1.79,1.71,24.0
20140513LTLG0,옥스프링,ID_64136,2014,LG,롯데,4.2,4.93,5.57,1.34,31.0
20140513OBSK0,노경은,ID_77829,2014,SSG,두산,9.03,6.07,-1.61,1.97,19.0
20140513HHSS0,안영명,ID_74454,2014,삼성,한화,4.52,5.11,1.39,1.54,6.0
20140514HTNC0,김진우,ID_63938,2014,NC,KIA,5.96,5.29,0.61,1.78,13.0
20140514LTLG0,송승준,ID_61891,2014,LG,롯데,6.05,5.34,1.56,1.71,23.0
20140514OBSK0,정대현,ID_71845,2014,SSG,두산,7.9,6.15,-0.39,1.98,5.0
20140514HHSS0,송창현,ID_63432,2014,삼성,한화,6.69,7.38,-0.01,2.07,17.0
20140515HTNC0,양현종,ID_62929,2014,NC,KIA,4.25,4.13,4.98,1.39,29.0
20140515LTLG0,장원준,ID_63111,2014,LG,롯데,4.59,5.08,4.12,1.46,27.0
20140515OBSK0,유희관,ID_63857,2014,SSG,두산,4.42,5.12,3.48,1.43,30.0
20140516SKHH0,윤희상,ID_64761,2014,한화,SSG,5.08,4.29,0.58,1.59,7.0
20140516NCOB0,이재학,ID_61240,2014,두산,NC,4.21,4.89,4.27,1.41,28.0
20140516WOLT0,밴헤켄,ID_99563,2014,롯데,Heroes,3.51,3.38,6.55,1.32,31.0
20140516SSHT0,마틴,ID_64658,2014,KIA,삼성,4.78,4.46,3.46,1.4,22.0
20140517SKHH0,울프,ID_64737,2014,한화,SSG,4.85,5.65,2.23,1.35,13.0
20140517NCOB0,찰리,ID_64230,2014,두산,NC,3.81,5.0,3.59,1.45,28.0
20140517WOLT0,금민철,ID_62597,2014,롯데,Heroes,6.05,6.71,0.19,1.94,11.0
20140517SSHT0,장원삼,ID_73801,2014,KIA,삼성,4.11,5.52,2.81,1.44,24.0
20140518SKHH0,김광현,ID_73738,2014,한화,SSG,3.42,4.35,5.84,1.49,28.0
20140518NCOB0,웨버,ID_73211,2014,두산,NC,4.58,4.95,2.57,1.47,23.0
20140518WOLT0,오주원,ID_77199,2014,롯데,Heroes,6.45,6.97,0.46,1.78,14.0
20140518SSHT0,윤성환,ID_62611,2014,KIA,삼성,4.39,4.24,4.15,1.37,28.0
20140520HHWO0,송창현,ID_64350,2014,Heroes,한화,6.69,7.38,-0.01,2.07,17.0
20140520SKNC0,채병용,ID_63938,2014,NC,SSG,6.37,6.41,1.48,1.54,24.0
20140520LGHT0,티포드,ID_72641,2014,KIA,LG,5.24,4.91,1.42,1.57,19.0
20140520LTSS0,송승준,ID_63432,2014,삼성,롯데,6.05,5.34,1.56,1.71,23.0
20140521HHWO0,이태양,ID_61365,2014,Heroes,한화,5.29,5.74,2.46,1.46,26.0
20140521SKNC0,레이예스,ID_60263,2014,NC,SSG,6.55,6.09,0.36,1.8,13.0
20140521LGHT0,우규민,ID_77637,2014,KIA,LG,4.04,4.36,3.97,1.33,28.0
20140521LTSS0,장원준,ID_70425,2014,삼성,롯데,4.59,5.08,4.12,1.46,27.0
20140522HHWO0,클레이,ID_62322,2014,Heroes,한화,8.33,7.55,-0.13,2.17,10.0
20140522SKNC0,울프,ID_63939,2014,NC,SSG,4.85,5.65,2.23,1.35,13.0
20140522LGHT0,리오단,ID_64658,2014,KIA,LG,3.96,4.88,4.31,1.27,28.0
20140522LTSS0,김사율,ID_64430,2014,삼성,롯데,5.79,5.22,0.66,1.58,7.0
20140523HHOB0,앨버스,ID_79229,2014,두산,한화,5.89,4.8,2.15,1.59,28.0
20140523LGSK0,류제국,ID_72523,2014,SSG,LG,5.18,4.6,1.43,1.38,27.0
20140523WOSS0,금민철,ID_76355,2014,삼성,Heroes,6.05,6.71,0.19,1.94,11.0
20140523HTLT0,송은범,ID_62597,2014,롯데,KIA,7.32,5.9,-0.22,2.0,11.0
20140524HHOB0,안영명,ID_61240,2014,두산,한화,4.52,5.11,1.39,1.54,6.0
20140524LGSK0,임정우,ID_77829,2014,SSG,LG,4.17,4.66,1.36,1.43,10.0
20140524WOSS0,소사,ID_74454,2014,삼성,Heroes,4.61,5.2,3.25,1.48,20.0
20140524HTLT0,임준섭,ID_77199,2014,롯데,KIA,6.06,6.3,1.79,1.71,24.0
20140525HHOB0,송창현,ID_64230,2014,두산,한화,6.69,7.38,-0.01,2.07,17.0
20140525LGSK0,티포드,ID_71845,2014,SSG,LG,5.24,4.91,1.42,1.57,19.0
20140525WOSS0,하영민,ID_63432,2014,삼성,Heroes,7.22,5.64,0.21,1.8,13.0
20140525HTLT0,김진우,ID_76540,2014,롯데,KIA,5.96,5.29,0.61,1.78,13.0
20140527NCHH0,웨버,ID_60768,2014,한화,NC,4.58,4.95,2.57,1.47,23.0
20140527SKWO0,레이예스,ID_62322,2014,Heroes,SSG,6.55,6.09,0.36,1.8,13.0
20140527SSLG0,배영수,ID_73117,2014,LG,삼성,5.45,4.42,1.97,1.57,24.0
20140527OBHT0,노경은,ID_77637,2014,KIA,두산,9.03,6.07,-1.61,1.97,19.0
20140528NCHH0,해커,ID_64761,2014,한화,NC,4.01,4.96,4.83,1.34,29.0
20140528SKWO0,울프,ID_75258,2014,Heroes,SSG,4.85,5.65,2.23,1.35,13.0
20140528SSLG0,마틴,ID_64157,2014,LG,삼성,4.78,4.46,3.46,1.4,22.0
20140528OBHT0,이재우,ID_64658,2014,KIA,두산,5.02,5.9,0.76,1.67,9.0
20140529NCHH0,찰리,ID_64737,2014,한화,NC,3.81,5.0,3.59,1.45,28.0
20140529SKWO0,백청훈,ID_62698,2014,Heroes,SSG,18.32,10.6,-0.62,3.11,2.0
20140529SSLG0,장원삼,ID_63111,2014,LG,삼성,4.11,5.52,2.81,1.44,24.0
20140529OBHT0,유희관,ID_76140,2014,KIA,두산,4.42,5.12,3.48,1.43,30.0
20140530LGWO0,임정우,ID_64350,2014,Heroes,LG,4.17,4.66,1.36,1.43,10.0
20140530SKHH0,김광현,ID_73738,2014,한화,SSG,3.42,4.35,5.84,1.49,28.0
20140530LTOB0,장원준,ID_61240,2014,두산,롯데,4.59,5.08,4.12,1.46,27.0
20140530NCHT0,이재학,ID_62611,2014,KIA,NC,4.21,4.89,4.27,1.41,28.0
20140531LGWO0,티포드,ID_76350,2014,Heroes,LG,5.24,4.91,1.42,1.57,19.0
20140531SKHH0,채병용,ID_61715,2014,한화,SSG,6.37,6.41,1.48,1.54,24.0
20140531LTOB0,유먼,ID_64230,2014,두산,롯데,5.93,5.79,2.07,1.7,28.0
20140531NCHT0,이민호,ID_72641,2014,KIA,NC,5.01,6.37,0.76,1.49,6.0
20140601LGWO0,우규민,ID_62322,2014,Heroes,LG,4.04,4.36,3.97,1.33,28.0
20140601SKHH0,레이예스,ID_60768,2014,한화,SSG,6.55,6.09,0.36,1.8,13.0
20140601LTOB0,옥스프링,ID_73211,2014,두산,롯데,4.2,4.93,5.57,1.34,31.0
20140601NCHT0,웨버,ID_77637,2014,KIA,NC,4.58,4.95,2.57,1.47,23.0
20140603WONC0,금민철,ID_63938,2014,NC,Heroes,6.05,6.71,0.19,1.94,11.0
20140603HTSS0,홀튼,ID_74454,2014,삼성,KIA,4.8,5.66,1.98,1.54,17.0
20140604WONC0,소사,ID_63939,2014,NC,Heroes,4.61,5.2,3.25,1.48,20.0
20140604OBSK0,유희관,ID_64824,2014,SSG,두산,4.42,5.12,3.48,1.43,30.0
20140604HTSS0,한승혁,ID_63432,2014,삼성,KIA,7.21,5.66,0.08,1.88,6.0
20140605WONC0,하영민,ID_60263,2014,NC,Heroes,7.22,5.64,0.21,1.8,13.0
20140605OBSK0,이재우,ID_77829,2014,SSG,두산,5.02,5.9,0.76,1.67,9.0
20140605HHLT0,앨버스,ID_74513,2014,롯데,한화,5.89,4.8,2.15,1.59,28.0
20140605HTSS0,임준섭,ID_70425,2014,삼성,KIA,6.06,6.3,1.79,1.71,24.0
20140606OBWO0,볼스테드,ID_75258,2014,Heroes,두산,6.21,6.0,-0.05,1.76,17.0
20140606SSHH0,마틴,ID_61715,2014,한화,삼성,4.78,4.46,3.46,1.4,22.0
20140606HTLG0,김진우,ID_64136,2014,LG,KIA,5.96,5.29,0.61,1.78,13.0
20140606LTSK0,유먼,ID_71845,2014,SSG,롯데,5.93,5.79,2.07,1.7,28.0
20140607OBWO0,니퍼트,ID_62322,2014,Heroes,두산,3.81,4.11,4.57,1.3,28.0
20140607SSHH0,장원삼,ID_60768,2014,한화,삼성,4.11,5.52,2.81,1.44,24.0
20140607HTLG0,양현종,ID_73117,2014,LG,KIA,4.25,4.13,4.98,1.39,29.0
20140607LTSK0,송승준,ID_63857,2014,SSG,롯데,6.05,5.34,1.56,1.71,23.0
20140608OBWO0,노경은,ID_61365,2014,Heroes,두산,9.03,6.07,-1.61,1.97,19.0
20140608SSHH0,윤성환,ID_63791,2014,한화,삼성,4.39,4.24,4.15,1.37,28.0
20140608HTLG0,홀튼,ID_64157,2014,LG,KIA,4.8,5.66,1.98,1.54,17.0
20140608LTSK0,옥스프링,ID_72523,2014,SSG,롯데,4.2,4.93,5.57,1.34,31.0
20140610NCOB0,해커,ID_79229,2014,두산,NC,4.01,4.96,4.83,1.34,29.0
20140610LGLT0,류제국,ID_74513,2014,롯데,LG,5.18,4.6,1.43,1.38,27.0
20140610HHHT0,클레이,ID_62349,2014,KIA,한화,8.33,7.55,-0.13,2.17,10.0
20140611LGLT0,임정우,ID_62597,2014,롯데,LG,4.17,4.66,1.36,1.43,10.0
20140611HHHT0,앨버스,ID_62611,2014,KIA,한화,5.89,4.8,2.15,1.59,28.0
20140612SSWO0,배영수,ID_62322,2014,Heroes,삼성,5.45,4.42,1.97,1.57,24.0
20140612NCOB0,웨버,ID_64230,2014,두산,NC,4.58,4.95,2.57,1.47,23.0
20140612HHHT0,안영명,ID_72641,2014,KIA,한화,4.52,5.11,1.39,1.54,6.0
20140613HHNC0,이태양,ID_63939,2014,NC,한화,5.29,5.74,2.46,1.46,26.0
20140613SKLG0,울프,ID_64136,2014,LG,SSG,4.85,5.65,2.23,1.35,13.0
20140613HTLT0,양현종,ID_77591,2014,롯데,KIA,4.25,4.13,4.98,1.39,29.0
20140613OBSS0,니퍼트,ID_64430,2014,삼성,두산,3.81,4.11,4.57,1.3,28.0
20140614HHNC0,송창현,ID_60263,2014,NC,한화,6.69,7.38,-0.01,2.07,17.0
20140614SKLG0,김광현,ID_64157,2014,LG,SSG,3.42,4.35,5.84,1.49,28.0
20140614HTLT0,홀튼,ID_77199,2014,롯데,KIA,4.8,5.66,1.98,1.54,17.0
20140614OBSS0,이재우,ID_76355,2014,삼성,두산,5.02,5.9,0.76,1.67,9.0
20140615HHNC0,송창식,ID_63935,2014,NC,한화,7.45,7.85,-0.22,1.69,1.0
20140615SKLG0,고효준,ID_73117,2014,LG,SSG,9.18,7.47,-0.86,2.06,8.0
20140615HTLT0,김병현,ID_74513,2014,롯데,KIA,7.1,4.51,0.48,1.62,15.0
20140615OBSS0,유희관,ID_74454,2014,삼성,두산,4.42,5.12,3.48,1.43,30.0
20140617LTNC0,유먼,ID_63938,2014,NC,롯데,5.93,5.79,2.07,1.7,28.0
20140617LGOB0,류제국,ID_64230,2014,두산,LG,5.18,4.6,1.43,1.38,27.0
20140617SSSK0,밴덴헐크,ID_71845,2014,SSG,삼성,3.18,3.49,6.08,1.11,25.0
20140617WOHT0,소사,ID_62611,2014,KIA,Heroes,4.61,5.2,3.25,1.48,20.0
20140618LTNC0,송승준,ID_63939,2014,NC,롯데,6.05,5.34,1.56,1.71,23.0
20140618LGOB0,임정우,ID_61240,2014,두산,LG,4.17,4.66,1.36,1.43,10.0
20140618SSSK0,배영수,ID_63857,2014,SSG,삼성,5.45,4.42,1.97,1.57,24.0
20140618WOHT0,밴헤켄,ID_72641,2014,KIA,Heroes,3.51,3.38,6.55,1.32,31.0
20140619LTNC0,옥스프링,ID_60263,2014,NC,롯데,4.2,4.93,5.57,1.34,31.0
20140619LGOB0,티포드,ID_71260,2014,두산,LG,5.24,4.91,1.42,1.57,19.0
20140619SSSK0,마틴,ID_64824,2014,SSG,삼성,4.78,4.46,3.46,1.4,22.0
20140619WOHT0,금민철,ID_77637,2014,KIA,Heroes,6.05,6.71,0.19,1.94,11.0
20140620SKWO0,김광현,ID_64350,2014,Heroes,SSG,3.42,4.35,5.84,1.49,28.0
20140620SSNC0,백정현,ID_63935,2014,NC,삼성,5.24,4.02,0.65,1.47,5.0
20140620HTOB0,홀튼,ID_79229,2014,두산,KIA,4.8,5.66,1.98,1.54,17.0
20140621LGHH0,리오단,ID_60768,2014,한화,LG,3.96,4.88,4.31,1.27,28.0
20140621SKWO0,고효준,ID_79358,2014,Heroes,SSG,9.18,7.47,-0.86,2.06,8.0
20140621HTOB0,김병현,ID_79293,2014,두산,KIA,7.1,4.51,0.48,1.62,15.0
20140622LGHH0,우규민,ID_64737,2014,한화,LG,4.04,4.36,3.97,1.33,28.0
20140622SKWO0,울프,ID_62698,2014,Heroes,SSG,4.85,5.65,2.23,1.35,13.0
20140622SSNC0,윤성환,ID_63938,2014,NC,삼성,4.39,4.24,4.15,1.37,28.0
20140622HTOB0,임준섭,ID_64230,2014,두산,KIA,6.06,6.3,1.79,1.71,24.0
20140623LGHH0,류제국,ID_73738,2014,한화,LG,5.18,4.6,1.43,1.38,27.0
20140624LTHH0,장원준,ID_64768,2014,한화,롯데,4.59,5.08,4.12,1.46,27.0
20140624NCLG0,찰리,ID_61891,2014,LG,NC,3.81,5.0,3.59,1.45,28.0
20140624WOSS0,밴헤켄,ID_63432,2014,삼성,Heroes,3.51,3.38,6.55,1.32,31.0
20140624SKHT0,채병용,ID_72641,2014,KIA,SSG,6.37,6.41,1.48,1.54,24.0
20140625LTHH0,유먼,ID_63791,2014,한화,롯데,5.93,5.79,2.07,1.7,28.0
20140625NCLG0,이재학,ID_64136,2014,LG,NC,4.21,4.89,4.27,1.41,28.0
20140625WOSS0,금민철,ID_70425,2014,삼성,Heroes,6.05,6.71,0.19,1.94,11.0
20140625SKHT0,박민호,ID_77637,2014,KIA,SSG,5.46,6.32,0.15,1.63,4.0
20140626LTHH0,옥스프링,ID_64762,2014,한화,롯데,4.2,4.93,5.57,1.34,31.0
20140626NCLG0,이성민,ID_64157,2014,LG,NC,5.79,4.89,0.16,1.89,5.0
20140626WOSS0,강윤구,ID_64430,2014,삼성,Heroes,7.71,9.36,-0.54,2.19,6.0
20140626SKHT0,김광현,ID_62349,2014,KIA,SSG,3.42,4.35,5.84,1.49,28.0
20140627WOOB0,하영민,ID_79229,2014,두산,Heroes,7.22,5.64,0.21,1.8,13.0
20140627LGSK0,우규민,ID_64824,2014,SSG,LG,4.04,4.36,3.97,1.33,28.0
20140627NCLT0,웨버,ID_77591,2014,롯데,NC,4.58,4.95,2.57,1.47,23.0
20140627HHSS0,이태양,ID_77446,2014,삼성,한화,5.29,5.74,2.46,1.46,26.0
20140628WOOB0,소사,ID_61240,2014,두산,Heroes,4.61,5.2,3.25,1.48,20.0
20140628LGSK0,류제국,ID_72523,2014,SSG,LG,5.18,4.6,1.43,1.38,27.0
20140628NCLT0,해커,ID_62655,2014,롯데,NC,4.01,4.96,4.83,1.34,29.0
20140628HHSS0,앨버스,ID_74454,2014,삼성,한화,5.89,4.8,2.15,1.59,28.0
20140629WOOB0,밴헤켄,ID_64230,2014,두산,Heroes,3.51,3.38,6.55,1.32,31.0
20140629LGSK0,임정우,ID_79825,2014,SSG,LG,4.17,4.66,1.36,1.43,10.0
20140629NCLT0,찰리,ID_74513,2014,롯데,NC,3.81,5.0,3.59,1.45,28.0
20140629HHSS0,조이현,ID_63432,2014,삼성,한화,10.64,7.89,-0.23,2.36,2.0
20140701LTWO0,유먼,ID_61365,2014,Heroes,롯데,5.93,5.79,2.07,1.7,28.0
20140701SKNC0,박민호,ID_60263,2014,NC,SSG,5.46,6.32,0.15,1.63,4.0
20140701HHLG0,송창현,ID_64136,2014,LG,한화,6.69,7.38,-0.01,2.07,17.0
20140701OBHT0,노경은,ID_62611,2014,KIA,두산,9.03,6.07,-1.61,1.97,19.0
20140702LTWO0,옥스프링,ID_60336,2014,Heroes,롯데,4.2,4.93,5.57,1.34,31.0
20140702HHLG0,타투스코,ID_64157,2014,LG,한화,7.07,6.12,0.66,1.71,12.0
20140703LTWO0,송승준,ID_62698,2014,Heroes,롯데,6.05,5.34,1.56,1.71,23.0
20140703SKNC0,울프,ID_63938,2014,NC,SSG,4.85,5.65,2.23,1.35,13.0
20140703HHLG0,이태양,ID_73117,2014,LG,한화,5.29,5.74,2.46,1.46,26.0
20140703OBHT0,유희관,ID_77637,2014,KIA,두산,4.42,5.12,3.48,1.43,30.0
20140704HTWO0,김병현,ID_64350,2014,Heroes,KIA,7.1,4.51,0.48,1.62,15.0
